id,user_response,latency,hero,for_hero,version,userIP,sessionID,item,iorder,itemn
6548,-2,3.182,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,188.216.234.162,2799,The sight of blood makes me faint.,19,14
6549,1,5.225,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,188.216.234.162,2799,I would be willing to eat grub or insect larva for protene.,20,24
6550,1,5.499,"Daryl, The Walking Dead",0,0.1,188.216.234.162,2800,I engage in physical fights.,1,12
6551,-2,2.64,"Daryl, The Walking Dead",0,0.1,188.216.234.162,2800,The sight of blood makes me faint.,2,14
6552,1,2.684,"Daryl, The Walking Dead",0,0.1,188.216.234.162,2800,"If stuck in the arms of a zombie, I would be willing to headbutt its soft and mushy skulls to free myself.",3,17
6553,2,5.671,"Daryl, The Walking Dead",0,0.1,188.216.234.162,2800,I stockpile food.,4,10
6554,2,1.392,"Daryl, The Walking Dead",0,0.1,188.216.234.162,2800,I know how to use a gun.,5,6
6555,-1,4.353,"Daryl, The Walking Dead",0,0.1,188.216.234.162,2800,I often give up when attempting difficult tasks.,6,25
6556,1,1.958,"Daryl, The Walking Dead",0,0.1,188.216.234.162,2800,I am a good fighter.,7,3
6557,1,3.029,"Daryl, The Walking Dead",0,0.1,188.216.234.162,2800,Sick people scare me.,8,34
6558,-1,10.602,"Daryl, The Walking Dead",0,0.1,188.216.234.162,2800,I have attempted to seriously harm someone else before.,9,1
6559,1,6.92,"Daryl, The Walking Dead",0,0.1,188.216.234.162,2800,I have medical training/experience beyond basic first-aid.,10,46
6560,-1,9.454,"Daryl, The Walking Dead",0,0.1,188.216.234.162,2800,"Upon entering a poorly lit building, I would separate from the group in order to speed up the search for resources.",11,30
6561,1,6.176,"Daryl, The Walking Dead",0,0.1,188.216.234.162,2800,I would be willing to harvest a pet for food.,12,4
6562,1,6.53,"Daryl, The Walking Dead",0,0.1,188.216.234.162,2800,I would enjoy killing a large animal.,13,2
6563,-1,2.217,"Daryl, The Walking Dead",0,0.1,188.216.234.162,2800,I like pink!,14,35
6564,1,2.81,"Daryl, The Walking Dead",0,0.1,188.216.234.162,2800,I am a good shot.,15,7
6565,2,2.06,"Daryl, The Walking Dead",1,0.1,188.216.234.162,2800,I know a martial art.,16,8
6566,1,5.615,"Daryl, The Walking Dead",1,0.1,188.216.234.162,2800,I keep my mouth shut when hitting things.,17,27
6567,1,5.223,"Daryl, The Walking Dead",1,0.1,188.216.234.162,2800,I am able to shoot at former family members and loved ones.,18,44
6568,2,4.031,"Daryl, The Walking Dead",1,0.1,188.216.234.162,2800,"I can drive multiple kinds of vehicles (tractors, tanks, motorcicles, etc.).",19,43
6569,1,4.58,"Daryl, The Walking Dead",1,0.1,188.216.234.162,2800,I am willing to shoot a close friend/relative if I suspect that they are infected,20,39
6570,1,32.503,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,35.13.215.56,2803,"I play baseball, softball, or golf.",1,26
6571,1,3.82,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,35.13.215.56,2803,I am able to shoot at former family members and loved ones.,2,44
6572,-1,2.381,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,35.13.215.56,2803,I engage in physical fights.,3,12
6573,2,4.19,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,35.13.215.56,2803,I would be willing to eat grub or insect larva for protene.,4,24
6574,2,4.179,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,35.13.215.56,2803,"If stuck in the arms of a zombie, I would be willing to headbutt its soft and mushy skulls to free myself.",5,17
6575,1,6.428,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,35.13.215.56,2803,I react quickly to unexpected threats.,6,20
6576,-2,5.655,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,35.13.215.56,2803,I stop taking antibiotics when I start feeling better.,7,23
6577,2,2.275,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,35.13.215.56,2803,I know how to make a tourniquet.,8,22
6578,-1,3.304,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,35.13.215.56,2803,I know how to box.,9,9
6579,2,2.221,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,35.13.215.56,2803,I like math.,10,37
6580,-2,2.383,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,35.13.215.56,2803,I am frequently or chronically ill.,11,13
6581,2,4.084,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.129,2802,I can recognize the signs of an infected wound.,1,32
6582,2,3.969,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,35.13.215.56,2803,I am good at making things with my hands.,12,40
6583,-1,4.371,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,35.13.215.56,2803,I often give up when attempting difficult tasks.,13,25
6584,-1,6.068,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.129,2802,Sick people scare me.,2,34
6585,1,6.544,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.129,2802,"I play baseball, softball, or golf.",3,26
6586,1,7.819,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,35.13.215.56,2803,I have medical training/experience beyond basic first-aid.,14,46
6587,-1,2.941,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.129,2802,I have attempted to seriously harm someone else before.,4,1
6588,1,2.972,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,35.13.215.56,2803,I am able to forage and cook in the wilderness?,15,42
6589,-2,1.796,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.129,2802,I like pink!,5,35
6590,1,2.853,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.129,2802,I would be willing to eat grub or insect larva for protene.,6,24
6591,-1,4.999,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,35.13.215.56,2803,I am physically weak.,16,11
6592,2,3.854,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,35.13.215.56,2803,I am a good shot.,17,7
6593,1,3.197,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,35.13.215.56,2803,I know how to change a bandage.,18,33
6594,1,17.523,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.129,2802,"I can think of several non-traditional supply points in 10 seconds (E.g. a local aquarium store, not a grocery store).",7,47
6595,-2,9.485,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,35.13.215.56,2803,I would be willing to leave a friend behind as a decoy for the zombie horde.,19,48
6596,-2,2.771,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.129,2802,"Yes, brains sound yummy.",8,16
6597,1,3.015,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,35.13.215.56,2803,I stockpile food.,20,10
6598,1,2.25,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.129,2802,I could sleep in a tree if necessary.,9,29
6599,2,3.581,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.129,2802,I am tougher than Santa Claus,10,36
6600,-1,4.002,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.129,2802,I am willing to shoot a close friend/relative if I suspect that they are infected,11,39
6601,1,5.449,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.129,2802,"When conflicts arise, I prefer to talk things out.",12,31
6602,-2,3.756,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.129,2802,I find myself speachless or immobile when things go wrong.,13,21
6603,2,1.85,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.129,2802,I know how to box.,14,9
6604,-2,2.726,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.129,2802,I would be willing to leave a friend behind as a decoy for the zombie horde.,15,48
6605,-2,16.924,Robert Neville (Will Smith) from I am Legend,1,0.1,198.103.39.129,2802,When placed in the wilderness I would be more concerned about food than water. ,16,28
6606,2,5.474,Robert Neville (Will Smith) from I am Legend,1,0.1,198.103.39.129,2802,"If stuck in the arms of a zombie, I would be willing to headbutt its soft and mushy skulls to free myself.",17,17
6607,2,4.045,Robert Neville (Will Smith) from I am Legend,1,0.1,198.103.39.129,2802,I keep my mouth shut when hitting things.,18,27
6608,1,2.981,Robert Neville (Will Smith) from I am Legend,1,0.1,198.103.39.129,2802,I am a good shot.,19,7
6609,2,2.687,Robert Neville (Will Smith) from I am Legend,1,0.1,198.103.39.129,2802,I know how to use a gun.,20,6
6610,1,8.682,"Daryl, The Walking Dead",0,0.1,70.67.207.62,2804,I like math.,1,37
6611,1,14.049,"Daryl, The Walking Dead",0,0.1,70.67.207.62,2804,I would be willing to sever my own limb if infected by a zombie.,2,18
6612,1,9.725,"Daryl, The Walking Dead",0,0.1,70.67.207.62,2804,"Upon entering a poorly lit building, I would separate from the group in order to speed up the search for resources.",3,30
6613,2,2.166,"Daryl, The Walking Dead",0,0.1,70.67.207.62,2804,I could sleep in a tree if necessary.,4,29
6614,1,6.471,"Daryl, The Walking Dead",0,0.1,70.67.207.62,2804,I am willing to shoot a close friend/relative if I suspect that they are infected,5,39
6615,-1,4.226,"Daryl, The Walking Dead",0,0.1,70.67.207.62,2804,I find myself speachless or immobile when things go wrong.,6,21
6616,-2,3.433,"Daryl, The Walking Dead",0,0.1,70.67.207.62,2804,I am a vegetarian.,7,15
6617,-1,3.663,"Daryl, The Walking Dead",0,0.1,70.67.207.62,2804,I engage in physical fights.,8,12
6618,1,2.354,"Daryl, The Walking Dead",0,0.1,70.67.207.62,2804,I am a good fighter.,9,3
6619,2,5.774,"Daryl, The Walking Dead",0,0.1,70.67.207.62,2804,I would sacrifice my record collection to use as an anti-zombie weapon.,10,45
6620,1,2.448,"Daryl, The Walking Dead",0,0.1,70.67.207.62,2804,I like pink!,11,35
6621,-1,3.341,"Daryl, The Walking Dead",0,0.1,70.67.207.62,2804,I would be willing to harvest a pet for food.,12,4
6622,-1,3.35,"Daryl, The Walking Dead",0,0.1,70.67.207.62,2804,When I run I become exhausted quickly.,13,5
6623,-1,9.224,"Daryl, The Walking Dead",0,0.1,70.67.207.62,2804,I would be willing to leave a friend behind as a decoy for the zombie horde.,14,48
6624,1,13.991,"Daryl, The Walking Dead",0,0.1,70.67.207.62,2804,"I can think of several non-traditional supply points in 10 seconds (E.g. a local aquarium store, not a grocery store).",15,47
6625,2,9.007,"Daryl, The Walking Dead",1,0.1,70.67.207.62,2804,I react quickly to unexpected threats.,16,20
6626,1,9.802,"Daryl, The Walking Dead",1,0.1,70.67.207.62,2804,"I can drive multiple kinds of vehicles (tractors, tanks, motorcicles, etc.).",17,43
6627,-2,5.407,"Daryl, The Walking Dead",1,0.1,70.67.207.62,2804,The sight of blood makes me faint.,18,14
6628,1,8.596,"Daryl, The Walking Dead",1,0.1,70.67.207.62,2804,I know a martial art.,19,8
6629,2,5.495,"Daryl, The Walking Dead",1,0.1,70.67.207.62,2804,I know how to use a gun.,20,6
6630,1,13.507,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,70.67.207.62,2805,I am able to forage and cook in the wilderness?,1,42
6631,1,5.689,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,70.67.207.62,2805,"I can drive multiple kinds of vehicles (tractors, tanks, motorcicles, etc.).",2,43
6632,1,9.089,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,70.67.207.62,2805,"When conflicts arise, I prefer to talk things out.",3,31
6633,-1,4.241,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,70.67.207.62,2805,I know a martial art.,4,8
6634,-2,2.866,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,70.67.207.62,2805,I am frequently or chronically ill.,5,13
6635,2,15.821,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,70.67.207.62,2805,"If stuck in the arms of a zombie, I would be willing to headbutt its soft and mushy skulls to free myself.",6,17
6636,-2,4.175,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,70.67.207.62,2805,I engage in physical fights.,7,12
6637,1,5.207,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,70.67.207.62,2805,I would be willing to sever my own limb if infected by a zombie.,8,18
6638,2,4.083,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.176.170.27,2809,I know a martial art.,1,8
6639,2,1.16,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.176.170.27,2809,I engage in physical fights.,2,12
6640,1,7.888,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,70.67.207.62,2805,I know how to box.,9,9
6641,2,1.337,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.176.170.27,2809,"I can drive multiple kinds of vehicles (tractors, tanks, motorcicles, etc.).",3,43
6642,-2,2.63,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.176.170.27,2809,"Yes, brains sound yummy.",4,16
6643,2,2.721,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,70.67.207.62,2805,I stockpile food.,10,10
6644,1,5.49,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,70.67.207.62,2805,I would be willing to leave a friend behind as a decoy for the zombie horde.,11,48
6645,-2,7.851,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.176.170.27,2809,When placed in the wilderness I would be more concerned about food than water. ,5,28
6646,2,2.502,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,70.67.207.62,2805,I am a good shot.,12,7
6647,2,1.558,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.176.170.27,2809,I would enjoy killing a large animal.,6,2
6648,2,1.396,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.176.170.27,2809,I know how to change a bandage.,7,33
6649,2,2.488,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,70.67.207.62,2805,I am good at making things with my hands.,13,40
6650,2,1.127,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.176.170.27,2809,"I play baseball, softball, or golf.",8,26
6651,2,1.001,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.176.170.27,2809,I am frequently or chronically ill.,9,13
6652,-2,2.311,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,70.67.207.62,2805,I am physically weak.,14,11
6653,2,3.048,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.176.170.27,2809,I have attempted to seriously harm someone else before.,10,1
6654,-2,1.461,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.176.170.27,2809,I am a vegetarian.,11,15
6655,2,4.002,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,70.67.207.62,2805,I have medical training/experience beyond basic first-aid.,15,46
6656,2,1.475,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.176.170.27,2809,I am tougher than Santa Claus,12,36
6657,2,3.075,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.176.170.27,2809,I would be willing to sever my own limb if infected by a zombie.,13,18
6658,2,1.291,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.176.170.27,2809,I can recognize the signs of an infected wound.,14,32
6659,2,1.655,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.176.170.27,2809,I have medical training/experience beyond basic first-aid.,15,46
6660,-2,12.678,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,70.67.207.62,2805,"Upon entering a poorly lit building, I would separate from the group in order to speed up the search for resources.",16,30
6661,-2,5.526,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,128.176.170.27,2809,I think slow.,16,38
6662,2,1.676,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,128.176.170.27,2809,I like math.,17,37
6663,1,4.091,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,70.67.207.62,2805,I like math.,17,37
6664,2,3.163,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,128.176.170.27,2809,I am able to shoot at former family members and loved ones.,18,44
6665,2,0.971,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,128.176.170.27,2809,I am a good shot.,19,7
6666,-2,2.091,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,128.176.170.27,2809,Sick people scare me.,20,34
6667,1,8.387,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,70.67.207.62,2805,I am willing to shoot a close friend/relative if I suspect that they are infected,18,39
6668,-2,3.366,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,70.67.207.62,2805,I often give up when attempting difficult tasks.,19,25
6669,2,5.702,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,70.67.207.62,2805,I react quickly to unexpected threats.,20,20
6670,-2,5.427,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.130,2808,I would be willing to leave a friend behind as a decoy for the zombie horde.,1,48
6671,-2,1.161,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.130,2808,I like pink!,2,35
6672,1,1.909,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.130,2808,"I can think of several non-traditional supply points in 10 seconds (E.g. a local aquarium store, not a grocery store).",3,47
6673,-2,2.413,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.130,2808,I often give up when attempting difficult tasks.,4,25
6674,2,1.851,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.130,2808,I know how to make a tourniquet.,5,22
6675,1,1.959,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.130,2808,I am a good shot.,6,7
6676,2,1.058,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.130,2808,I am tougher than Santa Claus,7,36
6677,2,1.568,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.130,2808,I could sleep in a tree if necessary.,8,29
6678,-1,1.907,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.130,2808,Sick people scare me.,9,34
6679,-2,2.376,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.130,2808,I am a vegetarian.,10,15
6680,-2,1.488,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.130,2808,"Yes, brains sound yummy.",11,16
6681,-2,1.821,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.130,2808,I think slow.,12,38
6682,2,2.078,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.130,2808,I like math.,13,37
6683,1,2.756,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.130,2808,I would enjoy killing a large animal.,14,2
6684,2,2.139,Robert Neville (Will Smith) from I am Legend,0,0.1,198.103.39.130,2808,I react quickly to unexpected threats.,15,20
6685,2,4.396,Robert Neville (Will Smith) from I am Legend,1,0.1,198.103.39.130,2808,I can recognize the signs of an infected wound.,16,32
6686,-2,5.154,Robert Neville (Will Smith) from I am Legend,1,0.1,198.103.39.130,2808,"Upon entering a poorly lit building, I would separate from the group in order to speed up the search for resources.",17,30
6687,2,2.153,Robert Neville (Will Smith) from I am Legend,1,0.1,198.103.39.130,2808,I stockpile food.,18,10
6688,2,2.449,Robert Neville (Will Smith) from I am Legend,1,0.1,198.103.39.130,2808,"I can drive multiple kinds of vehicles (tractors, tanks, motorcicles, etc.).",19,43
6689,-1,7.514,Robert Neville (Will Smith) from I am Legend,1,0.1,198.103.39.130,2808,I would sacrifice my record collection to use as an anti-zombie weapon.,20,45
6690,-1,14.038,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,79.131.6.89,2812,I find it difficult to walk up multiple flights of stairs.,1,19
6691,-1,3.646,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,79.131.6.89,2812,I am frequently or chronically ill.,2,13
6692,-2,2.009,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,79.131.6.89,2812,I believe in zombies.,3,41
6693,-1,7.036,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,79.131.6.89,2812,I am able to forage and cook in the wilderness?,4,42
6694,-1,3.716,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,79.131.6.89,2812,I am physically weak.,5,11
6695,2,2.984,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,79.131.6.89,2812,I could sleep in a tree if necessary.,6,29
6696,-1,5.811,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,79.131.6.89,2812,I would be willing to harvest a pet for food.,7,4
6697,1,3.983,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,79.131.6.89,2812,I am tougher than Santa Claus,8,36
6698,2,9.542,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,79.131.6.89,2812,"If stuck in the arms of a zombie, I would be willing to headbutt its soft and mushy skulls to free myself.",9,17
6699,-2,7.532,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,79.131.6.89,2812,I am able to shoot at former family members and loved ones.,10,44
6700,1,3.05,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,79.131.6.89,2812,I stockpile food.,11,10
6701,1,2.627,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,79.131.6.89,2812,I react quickly to unexpected threats.,12,20
6702,-2,3.378,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,79.131.6.89,2812,"I play baseball, softball, or golf.",13,26
6703,-1,2.494,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,79.131.6.89,2812,I would enjoy killing a large animal.,14,2
6704,2,3.284,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,79.131.6.89,2812,I know how to use a gun.,15,6
6705,-1,10.931,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,79.131.6.89,2812,I have attempted to seriously harm someone else before.,16,1
6706,2,7.675,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,79.131.6.89,2812,I would sacrifice my record collection to use as an anti-zombie weapon.,17,45
6707,-1,2.811,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,79.131.6.89,2812,Sick people scare me.,18,34
6708,1,5.192,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,79.131.6.89,2812,I can recognize the signs of an infected wound.,19,32
6709,-1,3.713,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,79.131.6.89,2812,I know how to box.,20,9
6710,-1,14.592,Shaun (Simon Pegg) from Shaun of the Dead,0,0.1,105.227.106.139,2814,"Yes, brains sound yummy.",1,16
6711,1,5.826,Shaun (Simon Pegg) from Shaun of the Dead,0,0.1,105.227.106.139,2814,I can recognize the signs of an infected wound.,2,32
6712,-2,8.923,Shaun (Simon Pegg) from Shaun of the Dead,0,0.1,105.227.106.139,2814,I find myself speachless or immobile when things go wrong.,3,21
6713,1,19.043,Shaun (Simon Pegg) from Shaun of the Dead,0,0.1,105.227.106.139,2814,"If stuck in the arms of a zombie, I would be willing to headbutt its soft and mushy skulls to free myself.",4,17
6714,-1,3.707,Shaun (Simon Pegg) from Shaun of the Dead,0,0.1,105.227.106.139,2814,I stockpile food.,5,10
6715,-2,4.101,Shaun (Simon Pegg) from Shaun of the Dead,0,0.1,105.227.106.139,2814,I am frequently or chronically ill.,6,13
6716,1,5.226,Shaun (Simon Pegg) from Shaun of the Dead,0,0.1,105.227.106.139,2814,"I can drive multiple kinds of vehicles (tractors, tanks, motorcicles, etc.).",7,43
6717,2,5.226,Shaun (Simon Pegg) from Shaun of the Dead,0,0.1,105.227.106.139,2814,I would sacrifice my record collection to use as an anti-zombie weapon.,8,45
6718,-1,5.654,Shaun (Simon Pegg) from Shaun of the Dead,0,0.1,105.227.106.139,2814,The sight of blood makes me faint.,9,14
6719,-1,4.174,Shaun (Simon Pegg) from Shaun of the Dead,0,0.1,105.227.106.139,2814,I know how to make a tourniquet.,10,22
6720,1,6.324,Shaun (Simon Pegg) from Shaun of the Dead,0,0.1,105.227.106.139,2814,I would be willing to sever my own limb if infected by a zombie.,11,18
6721,-2,2.996,Shaun (Simon Pegg) from Shaun of the Dead,0,0.1,105.227.106.139,2814,I am a vegetarian.,12,15
6722,1,2.051,Shaun (Simon Pegg) from Shaun of the Dead,0,0.1,105.227.106.139,2814,I am a good shot.,13,7
6723,-1,2.567,Shaun (Simon Pegg) from Shaun of the Dead,0,0.1,105.227.106.139,2814,I have medical training/experience beyond basic first-aid.,14,46
6724,1,3.719,Shaun (Simon Pegg) from Shaun of the Dead,0,0.1,105.227.106.139,2814,"I play baseball, softball, or golf.",15,26
6725,1,7.331,Shaun (Simon Pegg) from Shaun of the Dead,1,0.1,105.227.106.139,2814,I know how to box.,16,9
6726,-1,4.809,Shaun (Simon Pegg) from Shaun of the Dead,1,0.1,105.227.106.139,2814,I am physically weak.,17,11
6727,1,4.22,Shaun (Simon Pegg) from Shaun of the Dead,1,0.1,105.227.106.139,2814,I am able to forage and cook in the wilderness?,18,42
6728,1,1.83,Shaun (Simon Pegg) from Shaun of the Dead,1,0.1,105.227.106.139,2814,I am a good fighter.,19,3
6729,1,6.08,Shaun (Simon Pegg) from Shaun of the Dead,1,0.1,105.227.106.139,2814,When placed in the wilderness I would be more concerned about food than water. ,20,28
6730,1,7.012,Robert Neville (Will Smith) from I am Legend,0,0.1,24.196.120.186,2815,I am willing to shoot a close friend/relative if I suspect that they are infected,1,39
6731,2,2.34,Robert Neville (Will Smith) from I am Legend,0,0.1,24.196.120.186,2815,I like pink!,2,35
6732,2,1.049,Robert Neville (Will Smith) from I am Legend,0,0.1,24.196.120.186,2815,I like math.,3,37
6733,2,3.607,Robert Neville (Will Smith) from I am Legend,0,0.1,24.196.120.186,2815,I would be willing to harvest a pet for food.,4,4
6734,1,7.215,Robert Neville (Will Smith) from I am Legend,0,0.1,24.196.120.186,2815,"I play baseball, softball, or golf.",5,26
6735,-2,3.642,Robert Neville (Will Smith) from I am Legend,0,0.1,24.196.120.186,2815,I have attempted to seriously harm someone else before.,6,1
